taxonKey,acceptedScientificName,Classification,Description,n_climate,n_totaal,perc_climate,scenario
2925303,Lantana camara,Csa,Hot-summer Mediterranean climate,4713,54136,0.0870585192847643,2076-2100-A1FI
6027328,Chaerophyllum hirsutum,Csa,Hot-summer Mediterranean climate,13,34269,3.7935160057194547e-4,2076-2100-A1FI
6027328,Chaerophyllum hirsutum,Cfa,Humid subtropical climate,5,34269,1.4590446175844057e-4,2076-2100-A1FI
5275316,Thelypteris palustris,Cfb,Temperate oceanic climate,18597,36473,0.5098840237984262,2071-2100_Beck
5275316,Thelypteris palustris,Cfa,Humid subtropical climate,1895,36473,0.05195624160337784,2071-2100_Beck
2687927,Equisetum hyemale,Cfb,Temperate oceanic climate,12083,45073,0.26807623189048874,2071-2100_Beck
8197409,Equisetum hyemale,Cfa,Humid subtropical climate,1639,45073,0.036363232977614096,2071-2100_Beck
5275316,Thelypteris palustris,Cfb,Temperate oceanic climate,18597,36473,0.5098840237984262,2001-2025-A1FI
2687927,Equisetum hyemale,Cfb,Temperate oceanic climate,12083,45073,0.26807623189048874,2001-2025-A1FI
5275316,Thelypteris palustris,Cfb,Temperate oceanic climate,18597,36473,0.5098840237984262,2026-2050-A1FI
2687927,Equisetum hyemale,Cfb,Temperate oceanic climate,12083,45073,0.26807623189048874,2026-2050-A1FI
5275316,Thelypteris palustris,Cfb,Temperate oceanic climate,18597,36473,0.5098840237984262,2051-2075-A1FI
5275316,Thelypteris palustris,Cfa,Humid subtropical climate,1895,36473,0.05195624160337784,2051-2075-A1FI
2687927,Equisetum hyemale,Cfb,Temperate oceanic climate,12083,45073,0.26807623189048874,2051-2075-A1FI
8197409,Equisetum hyemale,Cfa,Humid subtropical climate,1639,45073,0.036363232977614096,2051-2075-A1FI
5275316,Thelypteris palustris,Cfa,Humid subtropical climate,1895,36473,0.05195624160337784,2076-2100-A1FI
2687927,Equisetum hyemale,Csa,Hot-summer Mediterranean climate,430,45073,0.009540079426707785,2076-2100-A1FI
8197409,Equisetum hyemale,Cfa,Humid subtropical climate,1639,45073,0.036363232977614096,2076-2100-A1FI
5275316,Thelypteris palustris,Csa,Hot-summer Mediterranean climate,194,36473,0.005319003098182217,2076-2100-A1FI
6371424,Rhamnus alaternus,Cfb,Temperate oceanic climate,4859,32534,0.14935144771623532,2071-2100_Beck
6371424,Rhamnus alaternus,Cfa,Humid subtropical climate,1521,32534,0.046751091166164625,2071-2100_Beck
6371424,Rhamnus alaternus,Cfb,Temperate oceanic climate,4859,32534,0.14935144771623532,2001-2025-A1FI
6371424,Rhamnus alaternus,Cfb,Temperate oceanic climate,4859,32534,0.14935144771623532,2026-2050-A1FI
6371424,Rhamnus alaternus,Cfb,Temperate oceanic climate,4859,32534,0.14935144771623532,2051-2075-A1FI
6371424,Rhamnus alaternus,Cfa,Humid subtropical climate,1521,32534,0.046751091166164625,2051-2075-A1FI
6371424,Rhamnus alaternus,Csa,Hot-summer Mediterranean climate,15137,32534,0.4652671051822709,2076-2100-A1FI
6371424,Rhamnus alaternus,Cfa,Humid subtropical climate,1521,32534,0.046751091166164625,2076-2100-A1FI
2869101,Calla palustris,Cfb,Temperate oceanic climate,9846,40947,0.24045717634991576,2071-2100_Beck
2869101,Calla palustris,Cfa,Humid subtropical climate,17,40947,4.151708305858793e-4,2071-2100_Beck
2869101,Calla palustris,Cfb,Temperate oceanic climate,9846,40947,0.24045717634991576,2001-2025-A1FI
2869101,Calla palustris,Cfb,Temperate oceanic climate,9846,40947,0.24045717634991576,2026-2050-A1FI
2869101,Calla palustris,Cfb,Temperate oceanic climate,9846,40947,0.24045717634991576,2051-2075-A1FI
2869101,Calla palustris,Cfa,Humid subtropical climate,17,40947,4.151708305858793e-4,2051-2075-A1FI
2869101,Calla palustris,Cfa,Humid subtropical climate,17,40947,4.151708305858793e-4,2076-2100-A1FI
2869101,Calla palustris,Csa,Hot-summer Mediterranean climate,4,40947,9.768725425550101e-5,2076-2100-A1FI
2891661,Oxalis pes-caprae,Cfa,Humid subtropical climate,906,41653,0.02175113437207404,2071-2100_Beck
5372503,Hippuris vulgaris,Cfb,Temperate oceanic climate,14974,35203,0.4253614748743005,2071-2100_Beck
2891661,Oxalis pes-caprae,Cfb,Temperate oceanic climate,3449,41653,0.0828031594362951,2071-2100_Beck
5372503,Hippuris vulgaris,Cfa,Humid subtropical climate,22,35203,6.249467374939636e-4,2071-2100_Beck
5372503,Hippuris vulgaris,Cfb,Temperate oceanic climate,14974,35203,0.4253614748743005,2001-2025-A1FI
2891661,Oxalis pes-caprae,Cfb,Temperate oceanic climate,3449,41653,0.0828031594362951,2001-2025-A1FI
5372503,Hippuris vulgaris,Cfb,Temperate oceanic climate,14974,35203,0.4253614748743005,2026-2050-A1FI
2891661,Oxalis pes-caprae,Cfb,Temperate oceanic climate,3449,41653,0.0828031594362951,2026-2050-A1FI
2891661,Oxalis pes-caprae,Cfa,Humid subtropical climate,906,41653,0.02175113437207404,2051-2075-A1FI
5372503,Hippuris vulgaris,Cfb,Temperate oceanic climate,14974,35203,0.4253614748743005,2051-2075-A1FI
2891661,Oxalis pes-caprae,Cfb,Temperate oceanic climate,3449,41653,0.0828031594362951,2051-2075-A1FI
5372503,Hippuris vulgaris,Cfa,Humid subtropical climate,22,35203,6.249467374939636e-4,2051-2075-A1FI
2891661,Oxalis pes-caprae,Csa,Hot-summer Mediterranean climate,13229,41653,0.317600172856697,2076-2100-A1FI
2891661,Oxalis pes-caprae,Cfa,Humid subtropical climate,906,41653,0.02175113437207404,2076-2100-A1FI
5372503,Hippuris vulgaris,Csa,Hot-summer Mediterranean climate,40,35203,0.00113626679544357,2076-2100-A1FI
5372503,Hippuris vulgaris,Cfa,Humid subtropical climate,22,35203,6.249467374939636e-4,2076-2100-A1FI
3033464,Ranunculus aquatilis,Cfb,Temperate oceanic climate,21222,26850,0.7903910614525139,2071-2100_Beck
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9158,23149,0.3956110415136723,2071-2100_Beck
3033464,Ranunculus aquatilis,Cfa,Humid subtropical climate,18,26850,6.70391061452514e-4,2071-2100_Beck
5285727,Pinus radiata,Cfa,Humid subtropical climate,720,23149,0.031102855414920732,2071-2100_Beck
3033464,Ranunculus aquatilis,Cfb,Temperate oceanic climate,21222,26850,0.7903910614525139,2001-2025-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9158,23149,0.3956110415136723,2001-2025-A1FI
3033464,Ranunculus aquatilis,Cfb,Temperate oceanic climate,21222,26850,0.7903910614525139,2026-2050-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9158,23149,0.3956110415136723,2026-2050-A1FI
3033464,Ranunculus aquatilis,Cfb,Temperate oceanic climate,21222,26850,0.7903910614525139,2051-2075-A1FI
5285727,Pinus radiata,Cfb,Temperate oceanic climate,9158,23149,0.3956110415136723,2051-2075-A1FI
